"quadkey","ADM0_PC","ADM0_ES","ADM1_PC","ADM1_ES","ADM2_PC","ADM2_ES","connection","trimester","avg_d_kbps","avg_u_kbps","avg_lat_ms","tests","devices"
"Q0322321033131231",1,"1",11,"16",536,"893","1","2",6324,6037,23,1,1
"Q0322321033131231",1,"1",11,"16",549,"965","1","2",6324,6037,23,1,1
"Q0322321033201223",1,"1",11,"16",473,"338","1","1",6654,947,41,2,1
"Q0322321033201223",1,"1",11,"16",473,"338","1","2",3998,2498,43,1,1
"Q0322321033201301",1,"1",11,"16",473,"338","1","1",22036,8311,50,1,1
"Q0322321033201302",1,"1",11,"16",473,"338","1","2",16270,13522,8,2,1
"Q0322321033201311",1,"1",11,"16",473,"338","1","2",2574,2282,60,2,1
"Q0322321033201313",1,"1",11,"16",473,"338","1","1",2391,2371,106,2,1
"Q0322321033201313",1,"1",11,"16",473,"338","1","2",4696,2174,23,1,1
"Q0322321033201330",1,"1",11,"16",473,"338","1","1",5996,2582,10,1,1
"Q0322321033201331",1,"1",11,"16",473,"338","1","2",5839,2261,60,7,5
"Q0322321033201332",1,"1",11,"16",473,"338","1","1",4916,1844,32,3,2
"Q0322321033201332",1,"1",11,"16",473,"338","1","2",3661,1034,34,12,2
"Q0322321033203032",1,"1",11,"16",473,"338","1","2",3013,1148,45,3,1
"Q0322321033203101",1,"1",11,"16",473,"338","1","1",1030,1041,406,2,1
"Q0322321033203110",1,"1",11,"16",473,"338","1","1",3644,2864,58,6,4
"Q0322321033203110",1,"1",11,"16",473,"338","1","2",5592,1463,37,2,2
"Q0322321033203111",1,"1",11,"16",473,"338","1","1",5273,2370,33,15,2
"Q0322321033203111",1,"1",11,"16",473,"338","1","2",4216,2098,59,249,3
"Q0322321033203112",1,"1",11,"16",473,"338","1","1",4406,1659,154,6,1
"Q0322321033203112",1,"1",11,"16",473,"338","1","2",4403,3001,58,14,4
"Q0322321033203113",1,"1",11,"16",473,"338","1","1",4928,1540,65,12,4
"Q0322321033203113",1,"1",11,"16",473,"338","1","2",7227,3346,65,3,2
"Q0322321033203123",1,"1",11,"16",473,"338","1","1",14234,4693,43,79,3
"Q0322321033203123",1,"1",11,"16",473,"338","1","2",17020,5111,44,41,7
"Q0322321033203130",1,"1",11,"16",473,"338","1","1",3772,865,90,1,1
